100
500.0,250.0
499.5,265.7
498.0,281.3
495.6,296.8
492.1,312.2
487.8,327.3
482.4,342.0
476.2,356.4
469.1,370.4
461.1,384.0
452.3,396.9
442.6,409.4
432.2,421.1
421.1,432.2
409.4,442.6
396.9,452.3
384.0,461.1
370.4,469.1
356.4,476.2
342.0,482.4
327.3,487.8
312.2,492.1
296.8,495.6
281.3,498.0
265.7,499.5
250.0,500.0
234.3,499.5
218.7,498.0
203.2,495.6
187.8,492.1
172.7,487.8
158.0,482.4
143.6,476.2
129.6,469.1
116.0,461.1
103.1,452.3
90.6,442.6
78.9,432.2
67.8,421.1
57.4,409.4
47.7,396.9
38.9,384.0
30.9,370.4
23.8,356.4
17.6,342.0
12.2,327.3
7.9,312.2
4.4,296.8
2.0,281.3
0.5,265.7
0.0,250.0
0.5,234.3
2.0,218.7
4.4,203.2
7.9,187.8
12.2,172.7
17.6,158.0
23.8,143.6
30.9,129.6
38.9,116.0
47.7,103.1
57.4,90.6
67.8,78.9
78.9,67.8
90.6,57.4
103.1,47.7
116.0,38.9
129.6,30.9
143.6,23.8
158.0,17.6
172.7,12.2
187.8,7.9
203.2,4.4
218.7,2.0
234.3,0.5
250.0,0.0
265.7,0.5
281.3,2.0
296.8,4.4
312.2,7.9
327.3,12.2
342.0,17.6
356.4,23.8
370.4,30.9
384.0,38.9
396.9,47.7
409.4,57.4
421.1,67.8
432.2,78.9
442.6,90.6
452.3,103.1
461.1,116.0
469.1,129.6
476.2,143.6
482.4,158.0
487.8,172.7
492.1,187.8
495.6,203.2
498.0,218.7
499.5,234.3
