10000
222.1,381.9
360.7,176.5
492.8,251.1
342.4,214.4
34.7,440.9
139.0,14.3
214.5,181.4
422.9,171.0
234.4,90.0
365.8,193.5
440.5,283.9
375.6,458.2
179.8,494.0
407.4,451.5
67.4,172.3
422.9,60.0
469.5,42.6
390.8,182.0
22.3,132.5
311.4,20.8
152.3,205.6
138.0,203.0
102.1,478.7
42.2,134.1
87.4,19.1
283.0,183.5
63.7,148.7
160.0,442.3
106.3,206.0
242.4,339.5
182.3,157.5
414.4,118.1
351.5,467.2
450.7,148.2
337.2,423.8
195.6,165.0
113.2,386.9
27.2,4.6
134.2,455.1
433.1,186.7
36.4,363.7
394.5,180.7
77.4,472.0
206.9,290.3
192.8,454.2
79.2,488.7
201.8,201.1
193.9,90.1
75.0,297.6
267.6,277.8
481.2,399.4
148.3,179.7
69.1,18.8
105.7,208.4
393.3,64.3
15.6,399.5
247.2,339.0
319.5,343.9
258.6,213.1
174.6,115.6
110.4,360.0
227.0,451.3
406.1,184.8
303.9,80.6
249.5,142.7
281.1,378.0
226.4,291.8
248.0,296.3
116.9,245.6
354.1,498.5
139.8,260.3
95.4,99.6
223.7,475.3
305.9,321.0
389.9,456.2
216.9,445.9
83.7,345.6
42.5,351.9
339.2,288.4
169.5,108.6
104.3,481.0
270.1,91.3
412.2,322.3
398.8,114.7
117.3,169.4
359.8,6.2
271.5,333.2
165.8,116.5
176.2,141.1
482.1,108.7
214.6,52.5
369.9,135.7
199.2,249.5
443.3,409.5
129.9,202.7
124.4,473.9
338.5,376.5
182.8,229.8
241.5,96.0
492.4,375.5
26.0,21.9
305.4,256.7
466.5,242.0
198.7,423.7
299.4,314.7
105.1,184.2
99.2,79.8
15.3,349.6
494.4,34.6
349.0,102.0
410.3,160.4
443.1,341.4
300.3,278.1
217.8,190.9
100.1,66.3
479.2,356.3
179.5,46.2
334.1,125.0
163.3,102.4
218.8,456.2
471.0,109.0
56.2,57.3
151.7,50.2
256.2,238.3
204.5,158.7
242.4,177.1
398.7,210.9
102.4,326.2
467.8,37.4
331.8,425.5
364.1,85.1
468.5,310.8
60.0,285.0
262.2,368.9
160.4,303.0
107.9,472.8
378.1,429.8
15.7,291.5
202.7,27.9
229.8,394.9
453.3,281.5
163.7,421.9
310.4,273.5
397.5,336.9
230.8,87.0
482.3,33.9
2.2,195.8
272.7,371.1
492.4,298.3
429.7,314.8
53.3,200.5
444.6,100.3
352.9,392.0
64.7,426.7
448.6,137.3
208.0,144.0
406.6,147.9
475.0,374.4
422.2,402.9
394.1,250.4
288.6,289.3
139.1,329.0
102.2,330.2
451.2,236.2
447.6,144.9
327.2,168.0
297.1,231.6
301.9,360.6
205.7,52.1
294.6,314.8
259.5,201.5
159.0,486.5
228.1,286.6
72.8,426.5
279.9,437.1
107.5,492.3
124.2,153.9
409.8,191.6
497.7,249.8
267.1,457.9
249.2,330.4
66.2,368.3
354.3,341.6
388.1,222.5
252.5,182.1
307.6,490.9
267.0,46.3
230.4,410.1
276.8,179.4
198.0,98.2
333.8,224.4
383.2,389.5
353.8,169.3
18.5,393.1
284.2,193.4
465.2,324.8
127.8,355.3
9.5,341.9
132.8,43.6
232.2,97.0
117.3,345.7
175.1,467.0
161.0,21.0
72.5,242.2
445.4,399.3
305.7,370.0
69.8,44.8
334.9,175.0
493.1,414.8
432.5,406.8
155.1,121.6
129.9,28.6
492.8,480.6
78.8,254.4
471.3,191.6
149.3,437.8
69.8,439.7
361.1,51.9
377.9,269.3
484.8,49.5
356.1,395.8
266.8,54.9
388.8,395.5
111.5,287.9
400.2,31.8
385.5,418.2
334.1,288.2
174.7,273.4
380.5,186.1
441.3,436.9
347.3,343.2
89.1,382.3
13.8,213.1
122.1,220.9
171.5,260.7
63.9,150.8
217.8,165.4
345.6,487.4
47.0,389.9
454.2,0.7
13.3,468.9
83.0,82.5
388.9,393.0
113.1,72.3
466.8,153.1
496.2,455.3
415.5,41.4
42.8,96.7
390.2,371.8
248.8,200.3
41.8,166.1
412.1,172.0
64.4,165.2
316.8,401.9
10.7,447.5
83.2,354.4
195.9,415.1
345.1,203.2
41.9,152.7
372.4,131.3
483.0,86.0
245.4,296.1
2.1,346.5
84.2,346.9
333.8,169.3
58.5,269.3
173.7,226.9
215.8,213.8
240.7,124.0
335.4,474.7
426.1,216.4
150.8,284.9
342.0,254.7
438.8,298.3
13.9,262.9
56.5,309.1
266.0,261.1
90.3,119.0
426.5,76.3
108.8,160.4
369.1,225.7
74.7,342.0
6.8,204.9
21.4,219.6
333.5,444.9
144.6,49.4
51.3,287.6
194.5,10.8
14.1,273.8
50.3,150.3
126.5,338.2
160.4,227.3
431.1,374.7
318.9,183.1
201.5,274.5
68.5,64.6
381.8,156.4
476.8,38.3
72.7,101.3
418.0,384.2
363.4,149.5
409.9,243.4
389.7,471.9
264.1,376.1
390.4,268.5
54.7,389.5
424.0,343.9
244.2,292.2
284.7,61.5
338.7,77.7
473.3,153.1
478.7,111.2
379.1,448.0
273.9,143.3
173.2,354.6
229.6,413.4
304.8,132.1
238.6,70.7
101.0,266.1
211.5,158.9
496.8,252.4
249.6,157.4
464.7,387.5
54.5,140.1
472.6,296.6
327.2,252.1
184.9,408.5
18.8,40.0
11.7,118.3
217.5,380.6
468.6,354.4
427.7,284.5
30.4,333.4
441.1,13.2
149.1,173.8
126.3,324.4
169.2,343.3
469.1,348.0
212.1,115.4
379.7,157.9
17.4,93.0
313.9,82.2
392.4,434.9
234.0,398.6
49.9,335.2
305.4,3.6
436.0,120.0
414.0,105.8
256.8,363.1
418.0,304.3
175.4,298.4
140.6,142.5
189.3,11.5
419.2,97.6
430.4,144.3
390.3,116.9
453.7,196.3
84.3,318.1
65.7,353.6
427.2,251.9
488.6,252.8
91.2,11.6
169.7,262.3
309.7,30.8
266.5,232.8
99.7,344.9
484.6,274.3
489.8,402.0
8.6,407.2
480.0,46.3
459.0,182.9
196.1,351.7
185.7,325.3
271.2,134.0
270.3,27.5
81.9,21.5
267.3,262.6
103.0,419.5
198.7,307.7
326.6,471.4
496.9,8.9
415.9,427.8
205.3,423.2
383.2,396.2
32.0,391.8
324.3,65.8
231.8,208.0
397.8,197.7
252.0,451.1
302.6,426.7
253.3,381.4
223.5,325.5
243.9,26.2
262.4,192.9
335.3,378.3
103.3,361.5
154.8,307.6
23.3,107.9
140.6,54.7
436.4,486.9
493.7,113.7
122.1,242.1
113.1,251.6
394.8,445.1
421.2,3.7
260.3,23.8
68.5,267.1
494.0,438.7
257.2,329.9
36.5,369.8
203.6,35.3
63.5,119.5
252.0,395.5
36.4,388.3
79.4,51.2
324.6,104.1
247.2,41.3
157.3,114.6
194.7,494.8
486.6,93.3
108.6,70.7
86.3,364.4
278.1,347.5
168.4,385.2
79.8,223.2
273.2,232.0
422.8,177.8
392.2,426.9
348.5,79.0
362.1,289.0
18.0,4.0
277.5,32.5
329.5,484.9
142.1,375.0
233.1,336.9
169.5,472.7
333.6,405.2
94.9,493.3
161.5,460.2
120.8,374.4
174.7,467.8
215.6,352.4
58.2,190.1
371.7,497.1
159.7,218.8
116.8,26.2
460.9,50.5
398.7,251.7
475.6,45.4
336.5,285.8
53.9,149.0
484.8,195.7
271.6,325.3
395.6,36.6
496.0,120.6
378.2,223.2
368.6,149.2
403.0,328.1
214.0,273.5
271.0,464.5
141.2,322.2
289.3,307.0
424.5,159.1
386.1,7.0
408.9,32.6
216.0,209.8
430.4,377.9
484.1,432.1
426.6,39.3
192.8,415.9
165.4,118.2
60.2,139.2
152.6,419.8
443.2,319.9
192.1,139.1
20.0,81.9
400.1,96.8
325.4,255.9
129.8,365.7
145.2,85.3
397.9,213.0
392.9,231.5
238.0,370.1
106.2,190.5
178.7,293.3
355.0,227.1
444.6,189.6
230.2,490.2
335.8,318.0
108.2,26.9
142.0,213.9
371.3,164.3
48.2,426.5
454.3,116.8
214.1,489.8
484.2,201.7
339.1,495.5
330.4,123.2
276.8,243.7
412.9,44.6
149.7,331.3
402.1,410.9
62.2,461.7
284.8,387.0
175.9,350.3
417.6,10.0
199.6,234.0
144.3,431.7
242.7,249.4
15.1,297.4
400.1,104.8
330.2,235.3
462.3,124.2
160.7,168.9
292.8,447.8
474.2,146.2
380.7,15.7
197.8,251.9
406.2,436.8
174.8,182.5
435.6,16.4
185.8,221.9
55.6,267.9
430.9,415.5
132.1,388.5
95.4,190.8
321.0,166.4
366.9,164.1
207.9,421.0
69.9,496.5
137.8,37.8
386.0,460.2
277.2,371.9
228.2,232.1
140.5,197.7
206.8,445.8
129.0,119.9
321.0,447.0
273.9,158.0
455.0,85.2
430.5,391.1
235.1,216.6
449.3,119.1
340.9,37.4
474.0,484.9
200.1,405.2
107.6,301.9
272.9,89.1
38.3,355.9
343.5,158.5
105.8,148.4
229.5,327.7
182.8,140.7
180.2,276.5
341.6,64.7
138.2,261.6
207.8,322.2
316.5,405.3
374.5,199.2
163.7,498.7
268.7,12.5
215.4,72.3
57.3,45.6
252.6,484.9
126.3,166.6
213.4,394.4
38.3,188.5
375.0,171.9
28.3,176.7
126.9,453.3
93.9,385.2
304.3,18.1
324.0,360.9
121.7,12.6
363.3,16.3
252.7,245.4
231.8,439.5
402.1,480.4
13.9,431.9
443.9,333.3
476.6,221.7
374.6,27.0
270.1,265.3
453.2,248.4
198.7,115.4
493.8,209.6
264.2,396.2
1.0,463.9
400.9,400.3
397.4,415.6
101.4,320.8
218.7,39.6
257.0,232.9
147.1,86.7
221.1,76.8
173.1,453.5
206.1,208.7
182.3,322.8
172.7,484.6
335.9,198.8
69.3,132.5
232.5,334.6
383.3,155.9
428.7,312.0
358.5,342.7
43.5,236.1
38.7,461.2
65.7,417.3
487.6,475.1
100.9,112.2
323.6,119.6
227.9,483.8
190.4,200.2
187.2,38.3
31.5,435.7
110.4,232.0
115.3,402.3
332.3,191.7
311.2,112.4
149.0,374.5
382.4,311.2
186.8,437.1
494.2,431.1
213.3,46.2
431.4,91.2
286.7,331.2
92.8,429.0
29.6,13.5
439.7,60.0
210.3,8.0
10.7,47.9
347.1,414.2
335.5,313.9
216.7,386.6
385.2,180.0
264.4,368.7
481.1,45.1
288.0,261.6
336.3,322.4
462.2,112.9
463.8,170.4
56.0,181.4
188.2,141.4
253.7,24.6
156.0,132.1
260.3,25.6
224.1,499.1
255.2,438.1
412.9,475.7
140.2,480.2
139.5,470.1
188.9,438.5
350.9,448.4
317.3,250.4
378.2,248.1
367.9,477.1
217.6,371.4
209.9,328.4
210.6,63.6
378.3,245.0
263.7,216.1
232.2,195.7
407.4,310.4
102.9,194.9
105.6,75.1
41.0,244.3
37.6,179.8
328.9,209.9
254.1,291.1
449.0,176.2
276.8,214.6
52.9,86.2
152.0,233.3
346.3,396.7
247.5,424.8
367.6,230.3
32.5,247.7
47.8,64.2
110.4,241.8
415.3,383.2
124.5,308.7
183.8,305.9
144.7,240.7
454.9,269.5
299.2,217.1
396.0,300.4
113.6,294.0
166.2,48.0
50.8,143.8
375.9,343.2
484.2,173.2
398.1,166.4
162.2,283.0
276.9,481.6
366.4,133.0
383.0,154.6
234.7,343.2
180.8,77.2
127.7,138.2
175.3,275.1
303.3,170.5
432.2,438.0
22.8,446.3
27.2,45.6
347.3,459.6
193.6,229.6
392.6,443.1
195.2,80.5
388.7,14.8
127.8,219.2
204.5,348.2
188.6,164.1
51.0,90.9
31.7,499.5
454.9,49.5
187.4,268.4
117.8,167.8
73.6,148.3
345.5,50.8
164.3,457.4
250.1,101.8
474.7,9.6
53.5,270.4
395.4,98.4
454.6,220.0
191.1,426.9
385.0,227.8
286.7,383.4
313.5,44.2
309.7,225.2
49.9,124.3
186.6,71.8
440.7,93.2
128.8,114.7
363.1,319.2
362.0,347.7
121.6,128.7
443.3,485.9
65.2,273.7
150.1,340.7
421.6,179.4
185.5,392.3
114.0,257.3
164.7,40.8
296.7,395.3
231.3,371.5
330.4,92.9
212.5,371.7
443.6,266.6
22.6,459.0
121.3,205.2
498.3,284.0
394.9,193.4
294.7,481.6
87.8,374.8
337.7,213.4
57.4,347.8
472.0,288.3
200.3,408.2
67.7,107.9
136.9,168.2
268.0,216.0
58.9,450.9
89.5,63.8
402.3,16.4
112.2,279.1
322.5,288.5
126.8,349.6
481.4,476.9
27.1,207.5
425.1,92.0
203.6,9.4
321.3,492.0
96.7,103.7
459.9,488.5
196.4,3.2
208.0,136.7
54.8,118.2
491.3,66.9
4.8,58.7
15.4,158.5
319.2,138.9
247.4,365.3
417.1,2.2
166.8,487.9
348.5,336.3
114.3,88.4
243.6,22.7
465.1,306.2
247.7,61.3
225.1,57.3
434.4,401.7
477.3,471.5
198.1,347.3
440.2,199.5
188.9,368.9
218.7,188.5
25.3,491.0
439.0,200.9
361.2,469.3
355.4,243.4
341.1,434.5
246.5,163.2
333.5,386.3
155.9,488.1
475.1,405.9
169.1,235.7
391.6,223.0
73.8,452.6
216.3,101.7
78.1,0.3
112.5,305.4
351.4,444.0
477.6,209.3
73.2,331.1
41.5,185.8
73.6,300.3
83.0,178.1
351.2,373.8
418.5,232.3
379.4,170.9
137.1,60.9
206.7,320.0
224.4,182.4
103.2,469.4
267.5,485.3
295.9,369.6
399.6,334.5
134.1,473.6
81.3,303.7
391.8,496.7
420.9,71.4
141.9,192.4
120.7,362.1
175.6,429.8
133.3,312.1
45.8,27.5
485.6,310.7
279.2,432.6
90.5,96.6
207.1,278.1
106.3,180.6
437.7,215.4
40.9,3.2
457.0,371.1
312.1,370.8
171.4,450.7
346.8,54.0
373.4,486.6
219.9,466.2
364.6,138.2
475.6,223.0
365.9,354.5
83.5,143.6
93.1,38.1
392.6,473.1
381.9,187.2
74.2,62.9
377.8,333.3
51.3,91.3
496.4,113.5
239.2,263.0
309.5,49.1
487.3,202.2
266.3,407.9
272.4,12.9
418.8,116.4
289.6,236.0
163.1,169.2
53.2,482.9
479.8,453.8
50.9,241.4
129.2,266.7
438.9,29.6
294.1,18.5
118.9,26.7
217.1,433.4
362.8,194.9
199.3,429.9
70.9,25.6
1.4,369.1
340.5,451.5
447.1,286.3
175.7,55.1
432.2,452.8
82.2,60.3
332.1,245.5
164.7,191.1
299.8,336.2
365.7,191.8
62.0,249.1
152.1,53.4
342.1,141.9
420.6,224.3
431.3,480.6
